Manufacturer,ManPartNum,Description,ItemNum,Price,ListPr,OnHand,Wgt,UPC,Long Description,MAP/UP
Engenius,EWS377AP,EnGenius EWS377AP Wi-Fi 6 4x4 Managed Indoor Wireless Access Point,EWS377AP,271.6,339,2,1.55,655216009486,EnGenius Neutron EWS377AP Wi-Fi 6 (802.11ax) 4x4 Managed Indoor Wireless Access Point features OFDMAMU-MIMOand spatial reuse that expands Wi-Fi capabilities and utilizes EnGenius enterprise-level management and AP features in high-capacity environments. The sleeklow-profile AP is loaded with new advanced hardware componentssuch as a Qualcomm chipsetto run more efficiently and consume less power for maximum aggregate speed of 3.5 Gbps1 148 Mbps (2.4 GHz frequency) and 2 400 Mbps (5 GHz frequency).The new 802.11ax technology (Wi-Fi 6) builds upon real-world deployment of 802.11ac with higher efficiency in dense wireless client environments. The access point is backwards-compatible with legacy Wi-Fiso it supports existing and future device and application needs.Key Features/Benefits * Ultrafast wireless performance * New Qualcomm Wi-Fi 6 chipset * Supports up to 2 400 Mbps in 5-GHz frequency band & 1 148 Mbps in 2.4-GHz frequency band * 4x4 integrated antenna * Optimized antenna signalreception & reliability for clients * Integrated 3 dBi high-gain360module type antennas* Beamforming to optimize Wi-Fi signalreception & bandwidth to connected devices* 2.5 Gigabit Ethernet PoE port for flexible power options* Supports greater throughput demands of Wi-Fi 6 * 802.3at PoE port for easy placement up to 328 feet from a power source* Uplink and downlink of OFDMA * Enables more efficient channel use * Provides transmission to multiple clients without contention * Allows allocated air resource efficiency * Reduces latency between APs & client devices * Is backward-compatible with earlier 802.11 standards * Supports both 2.4 GHz and 5 GHz * Uplink and downlink of MU-MIMO * Provides greater network efficiency * Focuses radio energy on specific users * Supports up to eight separate spatial streams * Ensures optimal signal & reception reliability * BSS Coloring * Tags packets with in. colorin. to differentiate between adjacent basic service sets to potentially help minimize co-channel interference (CCI) * Elevates spatial reuse * Increases network efficiency * Spatial Reuse * Eliminates transmission waiting time * Enables simultaneous transmissions on the same channel via BSS coloring * Lessens contention * Target Wake Time (TWT) * Lets access points schedule when to exchange data * Reduces power consumption * Extended client battery life of mobile & IoT devices * Reduces network inefficiencies * Schedules a wake time via an access point * 1024 QAM * 25% increase in throughput * Longer OFDM Symbols * Shorter wait times between data transmissions * Tolerates more noisewhich allows greater coverage for low data-rate clients * Improves throughput in outdoor scenarios * Preamble Updates * Enables backwards-compatibility for legacy devices * More efficiency for data transmissions * Flexible operation & configuration options * Deployment flexibility with APWDS APWDS Station operation modes * Ensure continuous connectivity with roaming * Strongreliable connections using fast-roaming802.11r & 802.11k standardsand optional RSSI threshold configurations for users as they roam between APs * Keep main network secure* Limit Internet resources for visitors while securing the network * VLAN tagging & mac filtering * 802.1x authentication support * WPA2-AES authentication support * HTTPS/SSH management options,
Engenius,EWS385AP,EnGenius Neutron EWS385AP 11ac Wave 2 Tri-Band Managed Indoor Wireless Access Point.,EWS385AP,118.6,169,0,1.95,,EnGenius Neutron EWS385AP 11ac Wave 2 Tri-Band Managed Indoor Wireless Access Point (AP) delivers extremely fast 2.2 Gbps speeds and twice the user capacity. This three radio AP with MU-MIMO and beamforming features meshingsupports PoEand improves connection reliability for dense user environmentsdelivering high performingadvancedenterprise-class Wi-Fi.Package Contents1 - EWS385AP 1 - T-Rail Mounting Kits 1 - Ceiling and Wall Mount Screw Kits 1 - Mounting Brackets 1 - Quick Installation GuideBullet Points/Differentiators:in.11ac Wave 2 Tri-Band AP Supports 2.4 GHz/5 GHz/5 GHz in.Reach up to 2.2 Gbps Over Air Speeds; 400 Mbps (2.4 GHz)to 867 Mbps/867 Mbps (5 GHz) in.Quad-Core CPU4x ARM Cortex A7 Processor717 MHzin.MU-MIMO Improves Performance & Increases User Device Capacities in.Up to 30% Faster Throughput Over 11ac Wave 1 3x3 APs in.2Xs the User Capacity of 5 GHz Devices on the Network in.2Xs the Bandwidth Availability on 5 GHz in.Prioritize Traffic for Noticeably Faster Performance of Densely Populated Networks in.Load Balancing Ensures StableEfficient Traffic Load Levels Between Bands in.Beamforming Optimizes Antenna SignalReception & Reliability for Clients in.Automatically Steer Dual-Band Clients Based on Connection for Peak Performance in.Actively Route Dedicated Band Clients to Separate BandsEnsuring Fastest Throughput in.Noticeably Faster Performance of Multimedia Applications in.GigE 802.3af PoE-Compliant Port for Easy Placement Where Power Outlets are Scarce in.Low-Profile Ceiling-Mount with Integrated 5 dBi High-Gain360Antennasin.Includes a Suite of Advanced AP Management & Security Featuresin.Flexible (8) Operation Modes such as APAP MeshMeshRepeaterWDS Bridge in.SimpleIntuitive Web-Based AP Monitoring & Management Software in.Operate as a Stand-Alone or Centrally Manage via EnGenius Managed Switches or ezMasterSoftware,
Engenius,EWS550AP,802.11ac Wave 2 Dual-Band2.4 GHz & 5 GHz2Tx+2Rx: 300+867 MbpsCentrally Manageable Wall Plate Wireless AP with 3x 10/100/1000 Mbps Ethernet ports (one port includes 802.3af PoE output)802.11 af/at compliant,EWS550AP,137.9,179,2,1.2,655216008564,,149.99
Engenius,EWS5912FP,8-port 1U Rack-mount Gigabit L2 POE+ Switch with Wireless Management System for managing up to 20 EWS AP,EWS5912FP,173.76,219,0,6.15,655216006904,,
Engenius,EWS660AP,Neutron Series 802.11ac Outdoor Dual Band high-poweredlong-range 3-Stream Wireless Managed Access Point.,EWS660AP,281,369,8,2.4,655216007307,,
Engenius,EWS7926EFP,24-Port Gigabit Layer 2 Managed 410 W PoE+ Switch with 2 x 10G SFPWLAN controllerezMasterCentralized Network Management19 inch1U rack-mountable,EWS7926EFP,483.99,615,0,8.45,655216008595,,
Engenius,EWS7928P,24-Port 1U Rack-mount Gigabit Layer 2 PoE+ Switch with Wireless Management System for managing up to 50 EWS AP,EWS7928P,347.31,440,9,9.95,655216006867,,
Engenius,EWS7952FP,Neutron Wireless Management SwitchSupports up to 50 EWS APs48-Port 1U 19-inch Rack-mount Gigabit PoE+ SwitchIEEE 802.3at/afTotal PoE Power Budget 740W.,EWS7952FP,634.41,795,4,11.5,655216007062,,
Engenius,EWS7952P,EnGenius EWS7952P 48-Port Managed Gigabit Layer 2410W 802.3at/af PoE+ Switch with onboard and network management.,EWS7952P,468.96,595,4,12.2,655216008588,,
Engenius,EWS860AP,802.11ac Outdoor High-powered 29 dBm Ruggedized Wireless Managed APIP68-rated Waterproof Enclosure,EWS860AP,813.69,995,0,6.4,655216007314,,
Engenius,EWS870AP,11ac Wave 24x4 MU-MIMO OutdoorDual-BandManaged Wireless AP Supports the Highest Capacitiesand Ultra-fast Speeds Reaching 2.5 Gbps.,EWS870AP,1353.14,1695,0,7.15,,,
Engenius,EWS871AP,11ac Wave 24x4 MU-MIMO OutdoorDual-BandManaged Wireless AP with Detachable Antennas Supports the Highest Capacitiesand Ultra-fast Speeds Reaching 2.5 Gbps.,EWS871AP,1624.67,1995,0,8.55,655216008151,,
Engenius,FREESTYL1,FreeStyl 1 System - Single Line Base Station with (1) FreeStyl 1 Handset,FREESTYL1,384.15,399.99,17,2.6,655216004665,FreeStyl1 - Extreme Range Single Line Cordless Telephone. Coverage: Up to 25 000 square feet10 acres and 6 floors of penetration. Superior Multi Floor Coverage. Penetrates ConcreteWood and Drywall. More Range than 2.4 or 5.8 Ghz. Outperforms all DECT solutions. Digital Spread Spectrum-Security. Expandable to (9) total handsets. Built in 2-Way Radio between handsets. Built in handset broadcast system. Base station dialing w/speakerphone. FCC Compliant Part 15 + Part 68. Wireless Intercom. Call transfer. 4-line backlit display. Any Key Answer. 2.5mm Headset Jack. Selectable Ring tones/vibrate mode. Key guard.,399.99
Engenius,FREESTYL1ACB,FreeSty1 1 AC Adaptor for FreeStyl 1 Base ( DC12V/1A AC100-240V),FREESTYL1ACB,13.41,19.99,0,0.2,655216005020,,
Engenius,FREESTYL1ACC,FreeStyl 1 AC Adaptor only for FreeStyl 1-ACC ( DC5.5V/1.5A AC100-240V). Compatible with the DuraFon SIPDuraFon PRODuraFon TAPDuraFon 1XDuraFon UHFFreeStyl 1 and FreeStyl 2.,FREESTYL1ACC,17.07,24.99,0,0.25,655216005037,,
Engenius,FREESTYL1ANTB,FreeStyl 1 Antenna Assembly for Base Unit,FREESTYL1ANTB,8.54,11.99,0,0.05,655216004993,,
Engenius,FREESTYL1BA,FreeStyl 1 Battery Pack-Li-ion 3.7V/1100mAh,FREESTYL1BA,20.73,29.99,0,0.001,655216004979,,
Engenius,FREESTYL1CC,FreeStyl 1 Desktop Cradle only for FreeStyl 1 Handset (requires FreeStyl 1-ACC),FREESTYL1CC,30.49,39.99,0,0.15,655216005044,,
Engenius,FREESTYL1CH,FreeStyl 1 Desktop Charger & AC Adaptor for FreeStyl 1 Handset,FREESTYL1CH,37.8,49.99,0,0.3,655216005082,,
Engenius,FREESTYL1HC,FreeStyl 1 Handset Kit - w/battery packcharging cradle and ac adaptor,FREESTYL1HC,139.02,139.99,2,1.3,655216004672,FreeStyl1 - Extreme Range Single Line Cordless Telephone. Coverage: Up to 25 000 square feet10 acres and 6 floors of penetration Superior Multi Floor Coverage. Penetrates ConcreteWood and Drywall. More Range than 2.4 or 5.8 Ghz. Outperforms all DECT solutions. Digital Spread Spectrum-Security. Expandable to (9) total handsets. Built in 2-Way Radio between handsets. Built in handset broadcast system. Base station dialing w/speakerphone. FCC Compliant Part 15 + Part 68. Wireless Intercom. Call transfer. 4-line backlit display. Any Key Answer. 2.5mm Headset Jack. Selectable Ring tones/vibrate mode. Key guard.,
Engenius,FREESTYL1HSA1,FreeStyl 1 Antenna Assembly for Handset (optimal) (long),FREESTYL1HSA1,8.54,11.99,0,0.001,655216005006,,
Engenius,FREESTYL1HSA2,FreeStyl 1 Antenna Assembly for Handset (low profile) (short),FREESTYL1HSA2,8.54,11.99,0,0.001,655216005013,,
Engenius,FREESTYL 2,Extreme Range Scalable Cordless Phone System,FREESTYL2,347.56,349.99,21,2.4,655216006003,The EnGenius FREESTYL 2 is a scalable 900 MHz Cordless Phone System with extreme wireless signal range thatft. s ideal for businesses with employees who roam beyond the confines of their offices or cubicles; or for expansive properties (farmsranchesresortsluxury estates) so owners or staff can stay connected over extended distances.Going Where DECT and Wi-Fi Phones Cannot Go The FreeStyl in many cases is a complimentary addition to an existing digital desk phone systemsDECT phone systems and Wi-Fi phone systems. It can connect to both digital and analog PBX systems and provides companies or homeowners a solution that provides connectivity far beyond DECT or Wi-Fi phones particular on properties where outdoor Wi-Fi is unavailable or not an option.,349.99
Engenius,FREESTYL2-ACC,FreeStyl2replacement AC Adapter for Charging Cradle &Base Unit,FREESTYL2-ACC,12.2,19.99,0,0.2,655216006317,,
Engenius,FREESTYL2BA,FreeStyl 2Replacement/Spare Battery Pack - Li-ion 3.7v/1100mAh,FREESTYL2BA,21.95,29.99,0,0.05,655216006300,,
Engenius,FREESTYL2-CH,FreeStyl2Desktop Charger,FREESTYL2-CH,17.07,24.99,0,0.15,655216006324,,
Engenius,FREESTYL2HC,FreeStyl 2 Handset Kit - w/ Battery PackCharging Cradle and AC adapter,FREESTYL2HC,139.02,139.99,6,0.75,655216006010,,139.99
Engenius,FREESTYL2HSA1,FreeStyl 2 Long Antenna Assembly for Handset,FREESTYL2HSA1,8.54,11.99,0,0.001,655216006294,,
"Plantronics, Inc. (Plantronics Product)",92382-01,92382-01 Commercial Aviation Headset,MS200,116.46,196,0,0.15,,<html><p>The PlantronicsMS200 commercial aviation headset combines a unique lightweight design and advanced technology to deliver the ultimate in comfort and reliability. The noise-canceling microphone enables clearuninterrupted communications between air and ground. Its compact under-the-ear design ensures a securecomfortable fit for extended wearyet is convenient to carry and stow.</p><ul>Highlights<li>Clear voice transmission with noise-canceling microphone</li><li>Hear every word through superior audio quality</li><li>Lightweight and comfortable for extended wear</li><li>5-foot cord with one each PJ055 and PJ068 plug.</li><li>FAA approved</li></ul></html>,
"Plantronics, Inc. (Plantronics Product)",90101-01,90101-01 - MS502 Connector (MS50/T30-2MS50 w/2 Plugs for Aviation)**NR/NC**,MS50/T30-2,116.46,196,0,0.55,,<html><p>The lightweight PlantronicsMS50 commercial aviation headset has been the product of choice for pilots for over 40 years. The MS50 offers a choice of headband or eyeglasses clip. Its reliability is unparalleled as it continues to serve the needs of current and future generations of pilots.</p><ul>Highlights<li>Amplified microphone</li><li>Headband style</li><li>5-foot cord with one each PJ055 and PJ068 plug.</li></ul></html>,
Engenius,N-EAP1750H-KIT,Ceiling-Mount Dual-Band Wireless AC1750 Indoor AP with a passive 54v Gigabit PoE Adapter,N-EAP1750H-KIT,159.14,199,2,1.7,655216008014,,
Engenius,N-EGS2108P,Bundle kit includes (1) EGS2108P 8-port Gb Smart PoE Switch61W PoE Budget + (3) EAP600 High Power Gigabit Wired Wireless-N Dual Band AP/WDS with Embedded AntennaSmoke Detector Design,N-EGS2108P,548.05,737,0,11,,,
Engenius,N-ENH500-KIT,Two 802.11 a/n 300 Mbps Outdoor High Power 600mW Access point/Bridges,N-ENH500-KIT,144.84,185,12,3.95,655216005815,,
Engenius,N-ENSTATIONAC-KIT,Two 802.11 ac 866 Mbps Outdoor High Power 400mW Access point/Bridge.,N-ENSTATIONAC-KIT,220.63,285,7,6.45,655216007963,,
ClearOne,PWS-0024-001,Power supply for UNITE Camera,PWS-0024-001,99.21,129,0,0.15,,,
Cortelco,QD-RJ09,Lower Half Cable with Quick Disconnect & RJ9 Connector,QD-RJ09,5.1,6,0,0.001,,,
Engenius,SA2216,2.4GHz16dBi Sector Antenna provides 120 degree climate-resistant coverage with 10 degree down-tilt.,SA2216,115.15,159.99,0,10.5,655216007819,,
Engenius,SA2312,2.4GHz12dBi Sector Antenna provides 120 degree climate-resistant coverage with 10 degree down-tilt.,SA2312,131.6,179.99,0,9,655216007826,,
Engenius,SA5219,5GHz19dBi Sector Antenna provides 120 degree climate-resistant coverage with 10 degree down-tilt.,SA5219,115.15,159.99,0,0,,,
Engenius,SA5315,5GHz15dBi Sector Antenna provides 120 degree climate-resistant coverage with 10 degree down-tilt.,SA5315,131.6,179.99,0,8.15,655216007840,,
"Plantronics, Inc. (Plantronics Product)",SDS1022-03,HeadsetOver-the-Head w/ Noise-cancelling,SDS1022-03,64.18,108,0,0.5,,,
"Plantronics, Inc. (Plantronics Product)",SDS2396-01,SHS2396-01PTT AssemblyDual Receiver Channelw/ Lemo Options,SDS2396-01,184.2,310,0,0.8,,,
"Plantronics, Inc. (Plantronics Product)",SHR2698-01,RUGGEDIZED BINAURAL (SHR 2083) W/O FOAM (INTEL),SHR 2698-01,196.08,330,0,0.95,,,
"Plantronics, Inc. (Plantronics Product)",SHR2073-01,92073-01Ruggedized Dual-channel Headset with a Switchcraft connectorw/W/TA6MLX QDISC,SHR2073-01,212.69,358,0,1.15,17229143869,,
"Plantronics, Inc. (Plantronics Product)",SHR2262-01,Dual Channel Push-to-Talk w/ LEMO Connector,SHR2262-01,325.61,548,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92301-01,92301-01Ruggedized HeadsetDynamic MicrophoneH-Series QD**NC-NR**,SHR2301-01,236.46,398,0,0.3,17229141063,,
"Plantronics, Inc. (Plantronics Product)",SHR2301-02,SHR 2301-02RUGGEDIZED BINAURAL HDSTDYNAMIC MICQ/QD OPTIONS,SHR2301-02,236.46,398,0,0.75,,,
"Plantronics, Inc. (Plantronics Product)",SHR2329-01,HeadsetRuggedized BTH w/ 2.5mm Plug,SHR2329-01,135.47,228,0,0.4,,,
"Plantronics, Inc. (Plantronics Product)",SHR2376-01,SHR2376-01Ruggedized Headset TopBehind-the-Head,SHR2376-01,177.07,298,1,0.45,,,
"Plantronics, Inc. (Plantronics Product)",SHR2809-01,SHR 2809-01RUGGEDIZED HEADSSETDUAL CHANNEL W/DYNAMIC MIC & CANNON MS PLUG,SHR2809-01,355.32,598,0,1.8,,,
"Plantronics, Inc. (Plantronics Product)",SHS 2378-01,SHS 2378-01HW251N with a Switchcraft connector with wiring optionsmonauralsingle channel,SHS 2378-01,83.18,140,0,0.35,,,
"Plantronics, Inc. (Plantronics Product)",SHS 2378-02,SHS 2378-02HW251N w/Switchcraft connector w/wiring optionsmonaural dual channel(summed),SHS 2378-02,85.55,144,0,0.05,,,
"Plantronics, Inc. (Plantronics Product)",SHS 2737-10,PTT AMPLIFIER W/STEWART 6 PIN PLUG (RAYTHEON),SHS 2737-10,130.71,220,0,0.4,,,
"Plantronics, Inc. (Plantronics Product)",SHS 2737-15,PTT AMPLIFIER W/STEWART 6 PIN PLUG (RAYTHEON),SHS 2737-15,136.65,230,0,0,,,
"Plantronics, Inc. (Plantronics Product)",SHS1321-01,HW261 W/O MICROPHONEMONITOR ONLY,SHS1321-01,64.18,108,0,1,,,
"Plantronics, Inc. (Plantronics Product)",SHS1493-02,Dual Channel Headsets 15ft. Cord,SHS1493-02,259.06,436,0,0,,,
"Plantronics, Inc. (Plantronics Product)",SHS1493-04,Dual Channel Headsets 25ft. Cord,SHS1493-04,282.35,436,0,0,,,
"Plantronics, Inc. (Plantronics Product)",SHS1851-02,Push to Talk-Special Order,SHS1851-02,160.41,306,0,0.2,,,
"Plantronics, Inc. (Plantronics Product)",SHS1892-15,91892-15Headset Base Assembly15 FTPTT AMP4 WirePJ-327 or equivalent(ref SHS 1890),SHS1892-15,106.95,180,1,0.45,17229135925,,
"Plantronics, Inc. (Plantronics Product)",SHS1892-25,Headset Base Assembly25 FT,SHS1892-25,108.73,183,0,0,,,
"Plantronics, Inc. (Plantronics Product)",SHS1926-25,Amplifier Base,SHS1926-25,120.01,194,0,0.85,,,
"Plantronics, Inc. (Plantronics Product)",SHS1927-10,SHS1927-10 Base Unit w/ 267 Connector 10ft cord for H tops,SHS1927-10,115.26,194,0,0.5,,<html><p>The 91927-10 from Plantronics is a Push-To-Talk amplified controller unit that allows you to use H-Series Plantronics headsets on a Intercom System.</p><ul>Features:<li>Connector (Tip/Ring/Sleeve Type): 267 connector</li><li>Cord Length: 10 foot coil cord</li><li>Headset Connection: Quick Disconnect (QD)</li></ul></html>,
"Plantronics, Inc. (Plantronics Product)",SHS2050-01,SHS2050-01PTT ASSY (UNAMPLIFIED) W/MOM BUTTON & PW251N TOP,SHS2050-01,177.06,298,0,0,,,
